description,alternatives,year,subject,ground_truth,index_question
"Questão 46) Embora inegáveis os benefícios que ambas as economias têm auferido do intercâmbio comercial, o Brasil tem reiterado seu objetivo de desenvolver com a China uma relação comercial menos assimétrica. Os números revelam com clareza a assimetria. As exportações brasileiras de produtos básicos, especialmente soja, minério de ferro e petróleo, compõem, dependendo do ano, algo entre 75% e 80% da pauta, ao passo que as importações brasileiras consistem, aproximadamente, em 95% de produtos industrializados chineses, que vão desde os mais variados bens de consumo até máquinas e equipamentos de alto valor.
China em transformação: dimensões econômicas e geopolíticas do desenvolvimento. Rio de Janeiro: Ipea, 2015.
Uma ação estatal de longo prazo capaz de reduzir a assimetria na balança comercial brasileira, conforme exposto no texto, é o(a)","['A) expansão do setor extrativista.', 'B) incremento da atividade agrícola.', 'C) diversificação da matriz energética.', 'D) fortalecimento da pesquisa científica.', 'E) monitoramento do fluxo alfandegário.']",2020,Ciências humanas e suas tecnologias,D,51
"Questão 47) As estatísticas mais recentes do Brasil rural revelam um paradoxo que interessa a toda sociedade: o emprego de natureza agrícola definha em praticamente todo o país, mas a população residente no campo voltou a crescer; ou pelo menos parou de cair. Esses sinais trocados sugerem que a dinâmica agrícola, embora fundamental, já não determina sozinha os rumos da demografia no campo. Esse novo cenário é explicado em parte pelo incremento do emprego não agrícola no campo. Ao mesmo tempo, aumentou a massa de desempregados, inativos e aposentados que mantêm residência rural.
Sobre o espaço brasileiro, o texto apresenta argumentos que refletem a","['A) heterogeneidade do modo de vida agrário.', 'B) redução do fluxo populacional nas cidades.', 'C) correlação entre força de trabalho e migração sazonal.', 'D) indissociabilidade entre local de moradia e acesso à renda.', 'E) desregulamentação das propriedades nas zonas de fronteira.']",2020,Ciências humanas e suas tecnologias,A,52
"Questão 48) Nas últimas décadas, uma acentuada feminização no mundo do trabalho vem ocorrendo. Se a participação masculina pouco cresceu no período pós-1970, a intensificação da inserção das mulheres foi o traço marcante. Entretanto, essa presença feminina se dá mais no espaço dos empregos precários, onde a exploração, em grande medida, se encontra mais acentuada.
NOGUEIRA, C. M. As trabalhadoras do telemarketing: uma nova divisão sexual do trabalho? In: ANTUNES, R. et al. Infoproletários: degradação real do trabalho virtual.
São Paulo: Boitempo, 2009.
A transformação descrita no texto tem sido insuficiente para o estabelecimento de uma condição de igualdade de oportunidade em virtude da(s)","['A) estagnação de direitos adquiridos e do anacronismo da legislação vigente.', 'B) manutenção do status quo gerencial e dos padrões de socialização familiar.', 'C) desestruturação da herança patriarcal e das mudanças do perfil ocupacional.', 'D) disputas na composição sindical e da presença na esfera político-partidária.', 'E) exigências de aperfeiçoamento profissional e de habilidades na competência diretiva.']",2020,Ciências humanas e suas tecnologias,B,53
"Questão 49) A propriedade compreende, em seu conteúdo e alcance, além do tradicional direito de uso, gozo e disposição por parte de seu titular, a obrigatoriedade do atendimento de sua função social, cuja definição é inseparável do requisito obrigatório do uso racional da propriedade e dos recursos ambientais que lhe são integrantes. O proprietário, como membro integrante da comunidade, se sujeita a obrigações crescentes que, ultrapassando os limites do direito de vizinhança, no âmbito do direito privado, abrangem o campo dos direitos da coletividade, visando o bem-estar geral, no âmbito do direito público.
JELINEK, R. O princípio da função social da propriedade e sua repercussão sobre o Os movimentos em prol da reforma agrária, que atuam com base no conceito de direito à propriedade apresentado no texto, propõem-se a","['A) reverter o processo de privatização fundiária.', 'B) ressaltar a inviabilidade da produção latifundiária.', 'C) defender a desapropriação dos espaços improdutivos.', 'D) impedir a produção exportadora nas terras agricultáveis.', 'E) coibir o funcionamento de empresas agroindustriais no campo.']",2020,Ciências humanas e suas tecnologias,C,54
"Questão 52) Dois grandes eventos históricos tornaram possível um caso como o de Menocchio: a invenção da imprensa e a Reforma. A imprensa lhe permitiu confrontar os livros com a tradição oral em que havia crescido e lhe forneceu as palavras para organizar o amontoado de ideias e fantasias que nele conviviam. A Reforma lhe deu audácia para comunicar o que pensava ao padre do vilarejo, conterrâneos, inquisidores — mesmo não tendo conseguido dizer tudo diante do papa, dos cardeais e dos príncipes, como queria.
GINZBURG, C. O queijo e os vermes: o cotidiano e as ideias de um moleiro perseguido pela Inquisição. São Paulo: Cia. das Letras, 2006.
Os acontecimentos históricos citados ajudaram esse indivíduo, no século XVI, a repensar a visão católica do mundo ao possibilitarem a","['A) consulta pública das bibliotecas reais.', 'B) sofisticação barroca do ritual litúrgico.', 'C) aceitação popular da educação secular.', 'D) interpretação autônoma dos textos bíblicos.', 'E) correção doutrinária das heresias medievais.']",2020,Ciências humanas e suas tecnologias,D,57
"Questão 53) “Devo estar chegando perto do centro da Terra. Deixe ver: deve ter sido mais de seis mil quilômetros, por aí...” (como se vê, Alice tinha aprendido uma porção de coisas desse tipo na escola, e embora essa não fosse uma oportunidade lá muito boa de demonstrar conhecimentos, já que não havia ninguém por perto para escutá-la, em todo caso era bom praticar um pouco) “... sim, deve ser mais ou menos essa a distância... mas então qual seria a latitude ou longitude em que estou?” (Alice não tinha a menor ideia do que fosse latitude ou longitude, mas achou que eram palavras muito imponentes).
CARROLL, L. Aventuras de Alice: no País das Maravilhas, Através do espelho e outros textos. São Paulo: Summus, 1980.
O texto descreve uma confusão da personagem em relação","['A) ao tipo de projeção cartográfica.', 'B) aos contornos dos fusos horários.', 'C) à localização do norte magnético.', 'D) aos referenciais de posição relativa.', 'E) às distorções das formas continentais.']",2020,Ciências humanas e suas tecnologias,D,58
"Questão 55) Será que as coisas lhe pareceriam diferentes se, de fato, todas elas existissem apenas na sua mente — se tudo o que você julgasse ser o mundo externo real fosse apenas um sonho ou alucinação gigante, de que você jamais fosse despertar? Se assim fosse, então é claro que você nunca poderia despertar, como faz quando sonha, pois significaria que não há mundo “real” no qual despertar. Logo, não seria exatamente igual a um sonho ou alucinação normal.
NAGEL, T. Uma breve introdução à filosofia. São Paulo: Martins Fontes, 2011.
O texto confere visibilidade a uma doutrina filosófica contemporânea conhecida como:","['A) Personalismo, que vincula a realidade circundante aos domínios do pessoal.', 'B) Falsificacionismo, que estabelece ciclos de problemas para refutar uma conjectura.', 'C) Falibilismo, que rejeita mecanismos mentais para sustentar uma crença inequívoca.', 'D) Idealismo, que nega a existência de objetos independentemente do trabalho cognoscente.', 'E) Solipsismo, que reconhece limitações cognitivas para compreender uma experiência compartilhada.']",2020,Ciências humanas e suas tecnologias,E,60
"Questão 56) A demanda mundial para a produção de alimentos aumenta progressivamente a taxas muito altas. Atualmente, na maioria dos países, continentes e regiões, a água consumida na agricultura é de cerca de 70% da disponibilidade total.
TUNDISI, J. G. Recursos hídricos no futuro: problemas e soluções.
Para que haja a redução da pressão sobre o recurso natural mencionado, a expansão da agricultura demanda melhorias no(a)","['A) fertilização química do solo.', 'B) escoamento hídrico do terreno.', 'C) manutenção de poços artesianos.', 'D) eficiência das técnicas de irrigação.', 'E) velocidade das máquinas colheitadeiras.']",2020,Ciências humanas e suas tecnologias,D,61
"Questão 57) No caso do Departamento de Defesa dos Estados Unidos, a ênfase está posta no traçado de uma estratégia geral de desarticulação, não só dos inimigos reais como dos potenciais, inserida na concepção preventiva que supõe que a mínima dissidência é um sinal de perigo e de guerra futura. Deve-se ter capacidade para responder a uma guerra convencional tanto quanto para enfrentar um inimigo difuso, atentando simultaneamente para todas as áreas geográficas do planeta. Trata-se, sem dúvida, da estratégia com pretensões mais abrangentes que se desenvolveu até agora.
CECEÑA, A. E. Hegemonias e emancipações no século XXI.
Tomando o texto como parâmetro, qual tendência contemporânea impulsiona a formulação de estratégias mais abrangentes por parte do Estado americano?","['A) Erradicação dos conflitos em territórios.', 'B) Propagação de organizações em redes.', 'C) Eliminação das diferenças regionais.', 'D) Ampliação de modelo democrático.', 'E) Projeção da diplomacia mundial.']",2020,Ciências humanas e suas tecnologias,B,62
"Questão 58) O planejamento deixou de controlar o crescimento urbano e passou a encorajá-lo por todos os meios possíveis e imagináveis. Cidades, a nova mensagem soou em alto e bom som, eram máquinas de produzir riquezas; o primeiro e principal objetivo do planejamento devia ser o de azeitar a máquina.
HALL, P. Cidades do amanhã: uma história intelectual do planejamento e do projeto O modelo de planejamento urbano problematizado no texto é marcado pelo(a)","['A) primazia da gestão popular.', 'B) uso de práticas sustentáveis.', 'C) construção do bem-estar social.', 'D) soberania do poder governamental.', 'E) ampliação da participação empresarial.']",2020,Ciências humanas e suas tecnologias,E,63
"Questão 59) Escudos antigos ou maciços cristalinos são blocos imensos de rochas antigas. Estes escudos são constituídos por rochas cristalinas (magmático- plutônicas), formadas em eras pré-cambrianas, ou por rochas metamórficas (material sedimentar) do Paleozoico. São resistentes, estáveis, porém bastante desgastadas. Correspondem a 36% da área territorial e dividem-se em duas grandes porções: o Escudo das Guianas (norte da Planície Amazônica) e o Escudo Brasileiro (porção centro-oriental brasileira).
As estruturas geológicas indicadas no texto são importantes economicamente para o Brasil por concentrarem","['A) fontes de águas termais.', 'B) afloramentos de sal-gema.', 'C) jazidas de minerais metálicos.', 'D) depósitos de calcário agrícola.', 'E) reservas de combustível fóssil.']",2020,Ciências humanas e suas tecnologias,C,64
"Questão 60) Em A morte de Ivan Ilitch, Tolstoi descreve com detalhes repulsivos o terror de encarar a morte iminente. Ilitch adoece depois de um pequeno acidente e logo compreende que se encaminha para o fim de modo impossível de parar. “Nas profundezas de seu coração, ele sabia estar morrendo, mas em vez de se acostumar com a ideia, simplesmente não o fazia e não conseguia compreendê-la”.
KAZEZ, J. O peso das coisas: filosofia para o bem-viver. Rio de Janeiro: Tinta Negra, 2004.
O texto descreve a experiência do personagem de Tolstoi diante de um aspecto incontornável de nossas vidas. Esse aspecto foi um tema central na tradição filosófica","['A) marxista, no contexto do materialismo histórico.', 'B) logicista, no propósito de entendimento dos fatos.', 'C) utilitarista, no sentido da racionalidade das ações.', 'D) pós-modernista, na discussão da fluidez das relações.', 'E) existencialista, na questão do reconhecimento de si.']",2020,Ciências humanas e suas tecnologias,E,65
